,Tmc_Image,Tmc_File_Location,Tmc_Corners,Tmc_Polygon,Ohrc_Image,Ohrc_File_Location,Ohrc_Corners,Ohrc_Polygon,Intersecting_Corners,Intersecting_Polygon
63,ch2_tmc_ncf_20200203T1845562233_b_brw_m65.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2020/dir_2020/20200203/ch2_tmc_ncf_20200203T1845562233_b_brw_m65.png,"(array([25.191248, 25.220848, 24.539096, 24.604785, 25.191248]), array([  0.817118, -29.343583, -29.341521,   0.81873 ,   0.817118]))","SingleSphericalPolygon(array([[ 0.90480006,  0.42559779,  0.01426092],
       [ 0.78859971,  0.3714374 , -0.49004566],
       [ 0.79297949,  0.36203525, -0.49001429],
       [ 0.90910852,  0.41631422,  0.01428905],
       [ 0.90480006,  0.42559779,  0.01426092]]), array([ 0.87917564,  0.40786672, -0.24636342]))",ch2_ohr_ncp_20210401T2357376656_d_img_hw1.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20210401/ch2_ohr_ncp_20210401T2357376656_b_brw_hw1.png,"(array([25.127978, 25.132719, 25.245521, 25.241206, 25.127978]), array([-13.897119, -13.066636, -13.063548, -13.894048, -13.897119]))","SingleSphericalPolygon(array([[ 0.87886031,  0.4122117 , -0.24017923],
       [ 0.8818855 ,  0.41371963, -0.22608411],
       [ 0.8810803 ,  0.41546025, -0.22603161],
       [ 0.87805563,  0.41395319, -0.2401272 ],
       [ 0.87886031,  0.4122117 , -0.24017923]]), array([ 0.87999403,  0.41384713, -0.2331117 ]))","(array([25.20389653, 25.20468348, 25.127978  , 25.132719  , 25.20389653]), array([-13.06469319, -13.89504428, -13.897119  , -13.066636  ,
       -13.06469319]))","[SingleSphericalPolygon(array([[ 0.8813778 ,  0.41481813, -0.22605108],
       [ 0.87831554,  0.41339162, -0.24014408],
       [ 0.87886031,  0.4122117 , -0.24017923],
       [ 0.8818855 ,  0.41371963, -0.22608411],
       [ 0.8813778 ,  0.41481813, -0.22605108]]), array([ 0.88014246,  0.41352591, -0.23312136]))]"
64,ch2_tmc_ncf_20200203T1845562233_b_brw_m65.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2020/dir_2020/20200203/ch2_tmc_ncf_20200203T1845562233_b_brw_m65.png,"(array([25.191248, 25.220848, 24.539096, 24.604785, 25.191248]), array([  0.817118, -29.343583, -29.341521,   0.81873 ,   0.817118]))","SingleSphericalPolygon(array([[ 0.90480006,  0.42559779,  0.01426092],
       [ 0.78859971,  0.3714374 , -0.49004566],
       [ 0.79297949,  0.36203525, -0.49001429],
       [ 0.90910852,  0.41631422,  0.01428905],
       [ 0.90480006,  0.42559779,  0.01426092]]), array([ 0.87917564,  0.40786672, -0.24636342]))",ch2_ohr_ncp_20210401T2357376656_d_img_d18.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20210401/ch2_ohr_ncp_20210401T2357376656_b_brw_d18.png,"(array([25.128422, 25.133115, 25.245912, 25.241643, 25.128422]), array([-13.888916, -13.058433, -13.055345, -13.885844, -13.888916]))","SingleSphericalPolygon(array([[ 0.87888824,  0.41223311, -0.24004025],
       [ 0.88191194,  0.41373947, -0.22594465],
       [ 0.88110672,  0.41548006, -0.22589214],
       [ 0.87808356,  0.41397454, -0.2399882 ],
       [ 0.87888824,  0.41223311, -0.24004025]]), array([ 0.8800212 ,  0.41386774, -0.23297248]))","(array([25.128422  , 25.133115  , 25.20388879, 25.20467569, 25.128422  ]), array([-13.888916  , -13.058433  , -13.05650117, -13.88685277,
       -13.888916  ]))","[SingleSphericalPolygon(array([[ 0.87888824,  0.41223311, -0.24004025],
       [ 0.88191194,  0.41373947, -0.22594465],
       [ 0.88140709,  0.41483177, -0.2259118 ],
       [ 0.87834665,  0.41340612, -0.24000529],
       [ 0.87888824,  0.41223311, -0.24004025]]), array([ 0.88017107,  0.41354343, -0.23298222]))]"
65,ch2_tmc_ncf_20200203T1845562233_b_brw_m65.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2020/dir_2020/20200203/ch2_tmc_ncf_20200203T1845562233_b_brw_m65.png,"(array([25.191248, 25.220848, 24.539096, 24.604785, 25.191248]), array([  0.817118, -29.343583, -29.341521,   0.81873 ,   0.817118]))","SingleSphericalPolygon(array([[ 0.90480006,  0.42559779,  0.01426092],
       [ 0.78859971,  0.3714374 , -0.49004566],
       [ 0.79297949,  0.36203525, -0.49001429],
       [ 0.90910852,  0.41631422,  0.01428905],
       [ 0.90480006,  0.42559779,  0.01426092]]), array([ 0.87917564,  0.40786672, -0.24636342]))",ch2_ohr_ncp_20210401T2200364910_d_img_d18.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20210401/ch2_ohr_ncp_20210401T2200364910_b_brw_d18.png,"(array([25.154024, 25.162308, 25.303328, 25.295565, 25.154024]), array([-13.770325, -12.941111, -12.962214, -13.791494, -13.770325]))","SingleSphericalPolygon(array([[ 0.87915179,  0.41283609, -0.23803045],
       [ 0.88211792,  0.41438461, -0.22394947],
       [ 0.88102071,  0.41651919, -0.22430842],
       [ 0.87804969,  0.41496904, -0.23838928],
       [ 0.87915179,  0.41283609, -0.23803045]]), array([ 0.88010884,  0.41468828, -0.23117537]))","(array([25.20378573, 25.20457212, 25.154024  , 25.162308  , 25.20378573]), array([-12.94732619, -13.77789475, -13.770325  , -12.941111  ,
       -12.94732619]))","[SingleSphericalPolygon(array([[ 0.88179572,  0.41501274, -0.22405519],
       [ 0.87875877,  0.41359814, -0.23815877],
       [ 0.87915179,  0.41283609, -0.23803045],
       [ 0.88211792,  0.41438461, -0.22394947],
       [ 0.88179572,  0.41501274, -0.22405519]]), array([ 0.88049654,  0.41393512, -0.2310488 ]))]"
66,ch2_tmc_nca_20200203T1845562233_b_brw_m65.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2020/dir_2020/20200203/ch2_tmc_nca_20200203T1845562233_b_brw_m65.png,"(array([25.1922  , 25.222287, 24.522374, 24.605275, 25.1922  ]), array([ -1.662711, -31.852897, -31.846753,  -1.657199,  -1.662711]))","SingleSphericalPolygon(array([[ 0.90450401,  0.42547689, -0.02901571],
       [ 0.76842464,  0.36195834, -0.52774021],
       [ 0.77284028,  0.35256815, -0.52764913],
       [ 0.9088175 ,  0.41619035, -0.02891955],
       [ 0.90450401,  0.42547689, -0.02901571]]), array([ 0.86864575,  0.40292593, -0.28827984]))",ch2_ohr_ncp_20210402T0155096873_d_img_d18.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20210402/ch2_ohr_ncp_20210402T0155096873_b_brw_d18.png,"(array([25.166372, 25.167224, 25.279036, 25.278594, 25.166372]), array([-13.739114, -12.908266, -12.91129 , -13.742124, -13.739114]))","SingleSphericalPolygon(array([[ 0.87918002,  0.41308062, -0.23750134],
       [ 0.88219841,  0.41451482, -0.22339074],
       [ 0.88137715,  0.41623059, -0.22344219],
       [ 0.87835798,  0.4147965 , -0.23755237],
       [ 0.87918002,  0.41308062, -0.23750134]]), array([ 0.88030196,  0.41466662, -0.23047788]))","(array([25.20314652, 25.166372  , 25.167224  , 25.20236851, 25.20314652]), array([-13.74010596, -13.739114  , -12.908266  , -12.90922163,
       -13.74010596]))","[SingleSphericalPolygon(array([[ 0.87891099,  0.41364308, -0.23751815],
       [ 0.87918002,  0.41308062, -0.23750134],
       [ 0.88219841,  0.41451482, -0.22339074],
       [ 0.88194062,  0.41505428, -0.223407  ],
       [ 0.87891099,  0.41364308, -0.23751815]]), array([ 0.88057795,  0.41408988, -0.23046053]))]"
67,ch2_tmc_nca_20200203T1845562233_b_brw_m65.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2020/dir_2020/20200203/ch2_tmc_nca_20200203T1845562233_b_brw_m65.png,"(array([25.1922  , 25.222287, 24.522374, 24.605275, 25.1922  ]), array([ -1.662711, -31.852897, -31.846753,  -1.657199,  -1.662711]))","SingleSphericalPolygon(array([[ 0.90450401,  0.42547689, -0.02901571],
       [ 0.76842464,  0.36195834, -0.52774021],
       [ 0.77284028,  0.35256815, -0.52764913],
       [ 0.9088175 ,  0.41619035, -0.02891955],
       [ 0.90450401,  0.42547689, -0.02901571]]), array([ 0.86864575,  0.40292593, -0.28827984]))",ch2_ohr_ncp_20210401T2357376656_d_img_hw1.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20210401/ch2_ohr_ncp_20210401T2357376656_b_brw_hw1.png,"(array([25.127978, 25.132719, 25.245521, 25.241206, 25.127978]), array([-13.897119, -13.066636, -13.063548, -13.894048, -13.897119]))","SingleSphericalPolygon(array([[ 0.87886031,  0.4122117 , -0.24017923],
       [ 0.8818855 ,  0.41371963, -0.22608411],
       [ 0.8810803 ,  0.41546025, -0.22603161],
       [ 0.87805563,  0.41395319, -0.2401272 ],
       [ 0.87886031,  0.4122117 , -0.24017923]]), array([ 0.87999403,  0.41384713, -0.2331117 ]))","(array([25.132719  , 25.20251372, 25.20329223, 25.127978  , 25.132719  ]), array([-13.066636  , -13.06473112, -13.89508213, -13.897119  ,
       -13.066636  ]))","[SingleSphericalPolygon(array([[ 0.8818855 ,  0.41371963, -0.22608411],
       [ 0.88138768,  0.41479679, -0.22605173],
       [ 0.87832544,  0.41337022, -0.24014472],
       [ 0.87886031,  0.4122117 , -0.24017923],
       [ 0.8818855 ,  0.41371963, -0.22608411]]), array([ 0.88014739,  0.41351524, -0.23312168]))]"
68,ch2_tmc_nca_20200203T1845562233_b_brw_m65.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2020/dir_2020/20200203/ch2_tmc_nca_20200203T1845562233_b_brw_m65.png,"(array([25.1922  , 25.222287, 24.522374, 24.605275, 25.1922  ]), array([ -1.662711, -31.852897, -31.846753,  -1.657199,  -1.662711]))","SingleSphericalPolygon(array([[ 0.90450401,  0.42547689, -0.02901571],
       [ 0.76842464,  0.36195834, -0.52774021],
       [ 0.77284028,  0.35256815, -0.52764913],
       [ 0.9088175 ,  0.41619035, -0.02891955],
       [ 0.90450401,  0.42547689, -0.02901571]]), array([ 0.86864575,  0.40292593, -0.28827984]))",ch2_ohr_ncp_20210401T2357376656_d_img_d18.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20210401/ch2_ohr_ncp_20210401T2357376656_b_brw_d18.png,"(array([25.128422, 25.133115, 25.245912, 25.241643, 25.128422]), array([-13.888916, -13.058433, -13.055345, -13.885844, -13.888916]))","SingleSphericalPolygon(array([[ 0.87888824,  0.41223311, -0.24004025],
       [ 0.88191194,  0.41373947, -0.22594465],
       [ 0.88110672,  0.41548006, -0.22589214],
       [ 0.87808356,  0.41397454, -0.2399882 ],
       [ 0.87888824,  0.41223311, -0.24004025]]), array([ 0.8800212 ,  0.41386774, -0.23297248]))","(array([25.20250606, 25.20328452, 25.128422  , 25.133115  , 25.20250606]), array([-13.0565391 , -13.88689062, -13.888916  , -13.058433  ,
       -13.0565391 ]))","[SingleSphericalPolygon(array([[ 0.88141697,  0.41481043, -0.22591245],
       [ 0.87835655,  0.41338472, -0.24000593],
       [ 0.87888824,  0.41223311, -0.24004025],
       [ 0.88191194,  0.41373947, -0.22594465],
       [ 0.88141697,  0.41481043, -0.22591245]]), array([ 0.880176  ,  0.41353276, -0.23298254]))]"
69,ch2_tmc_nca_20200203T1845562233_b_brw_m65.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2020/dir_2020/20200203/ch2_tmc_nca_20200203T1845562233_b_brw_m65.png,"(array([25.1922  , 25.222287, 24.522374, 24.605275, 25.1922  ]), array([ -1.662711, -31.852897, -31.846753,  -1.657199,  -1.662711]))","SingleSphericalPolygon(array([[ 0.90450401,  0.42547689, -0.02901571],
       [ 0.76842464,  0.36195834, -0.52774021],
       [ 0.77284028,  0.35256815, -0.52764913],
       [ 0.9088175 ,  0.41619035, -0.02891955],
       [ 0.90450401,  0.42547689, -0.02901571]]), array([ 0.86864575,  0.40292593, -0.28827984]))",ch2_ohr_ncp_20210401T2200364910_d_img_d18.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20210401/ch2_ohr_ncp_20210401T2200364910_b_brw_d18.png,"(array([25.154024, 25.162308, 25.303328, 25.295565, 25.154024]), array([-13.770325, -12.941111, -12.962214, -13.791494, -13.770325]))","SingleSphericalPolygon(array([[ 0.87915179,  0.41283609, -0.23803045],
       [ 0.88211792,  0.41438461, -0.22394947],
       [ 0.88102071,  0.41651919, -0.22430842],
       [ 0.87804969,  0.41496904, -0.23838928],
       [ 0.87915179,  0.41283609, -0.23803045]]), array([ 0.88010884,  0.41468828, -0.23117537]))","(array([25.20240388, 25.20318183, 25.154024  , 25.162308  , 25.20240388]), array([-12.94711924, -13.77768669, -13.770325  , -12.941111  ,
       -12.94711924]))","[SingleSphericalPolygon(array([[ 0.88180647,  0.41499182, -0.22405167],
       [ 0.87876959,  0.41357719, -0.23815524],
       [ 0.87915179,  0.41283609, -0.23803045],
       [ 0.88211792,  0.41438461, -0.22394947],
       [ 0.88180647,  0.41499182, -0.22405167]]), array([ 0.88050192,  0.41392467, -0.23104704]))]"
70,ch2_tmc_ncn_20211205T0714574703_b_brw_d18.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2021/dir_2021/20211205/ch2_tmc_ncn_20211205T0714574703_b_brw_d18.png,"(array([320.965928, 139.362708, 142.138511, 319.605621, 320.965928]), array([-59.403129, -74.607786, -74.604076, -59.402885, -59.403129]))","SingleSphericalPolygon(array([[ 0.39537239, -0.32055573, -0.86076983],
       [-0.2014172 ,  0.17286295, -0.96413148],
       [-0.20960156,  0.16294422, -0.96411429],
       [ 0.38765389, -0.32985375, -0.86076766],
       [ 0.39537239, -0.32055573, -0.86076983]]), array([ 0.1009035 , -0.08560845, -0.99120617]))",ch2_ohr_ncp_20230314T2248163763_d_img_d32.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20230314/ch2_ohr_ncp_20230314T2248163763_b_brw_d32.png,"(array([273.106798, 305.659389, 307.654321, 272.914801, 273.106798]), array([-88.690804, -88.433594, -88.520899, -88.792505, -88.690804]))","SingleSphericalPolygon(array([[ 0.00123829, -0.02281421, -0.99973896],
       [ 0.01593567, -0.02221004, -0.99962631],
       [ 0.01576864, -0.02043589, -0.99966681],
       [ 0.00107159, -0.02104594, -0.99977794],
       [ 0.00123829, -0.02281421, -0.99973896]]), array([ 0.0085037 , -0.02162564, -0.99972997]))","(array([299.97454642, 302.00063586, 305.659389  , 307.654321  ,
       299.97454642]), array([-88.63748485, -88.49367362, -88.433594  , -88.520899  ,
       -88.63748485]))","[SingleSphericalPolygon(array([[ 0.01187992, -0.02059775, -0.99971726],
       [ 0.01393041, -0.02229276, -0.99965443],
       [ 0.01593567, -0.02221004, -0.99962631],
       [ 0.01576864, -0.02043589, -0.99966681],
       [ 0.01187992, -0.02059775, -0.99971726]]), array([ 0.01390783, -0.02140394, -0.99967417]))]"
71,ch2_tmc_ncn_20211205T0714574703_b_brw_d18.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2021/dir_2021/20211205/ch2_tmc_ncn_20211205T0714574703_b_brw_d18.png,"(array([320.965928, 139.362708, 142.138511, 319.605621, 320.965928]), array([-59.403129, -74.607786, -74.604076, -59.402885, -59.403129]))","SingleSphericalPolygon(array([[ 0.39537239, -0.32055573, -0.86076983],
       [-0.2014172 ,  0.17286295, -0.96413148],
       [-0.20960156,  0.16294422, -0.96411429],
       [ 0.38765389, -0.32985375, -0.86076766],
       [ 0.39537239, -0.32055573, -0.86076983]]), array([ 0.1009035 , -0.08560845, -0.99120617]))",ch2_ohr_ncp_20220129T0150171705_d_img_d18.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20220129/ch2_ohr_ncp_20220129T0150171705_b_brw_d18.png,"(array([191.771039, 219.7999  , 196.58624 , 186.258058, 191.771039]), array([-88.954023, -89.750728, -89.793474, -88.963442, -88.954023]))","SingleSphericalPolygon(array([[-0.01787084, -0.00372399, -0.99983337],
       [-0.0033425 , -0.00278486, -0.99999054],
       [-0.00345457, -0.00102895, -0.9999935 ],
       [-0.01798256, -0.00197197, -0.99983636],
       [-0.01787084, -0.00372399, -0.99983337]]), array([-0.01066299, -0.00237653, -0.99994032]))","(array([219.7999    , 196.58624   , 187.79484883, 198.9688286 ,
       219.7999    ]), array([-89.750728  , -89.793474  , -89.35345574, -89.44230983,
       -89.750728  ]))","[SingleSphericalPolygon(array([[-0.0033425 , -0.00278486, -0.99999054],
       [-0.00345457, -0.00102895, -0.9999935 ],
       [-0.01117982, -0.00153042, -0.99993633],
       [-0.00920481, -0.00316387, -0.99995263],
       [-0.0033425 , -0.00278486, -0.99999054]]), array([-0.00726122, -0.00215766, -0.99997131]))]"
72,ch2_tmc_ncn_20211205T0714574703_b_brw_d18.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2021/dir_2021/20211205/ch2_tmc_ncn_20211205T0714574703_b_brw_d18.png,"(array([320.965928, 139.362708, 142.138511, 319.605621, 320.965928]), array([-59.403129, -74.607786, -74.604076, -59.402885, -59.403129]))","SingleSphericalPolygon(array([[ 0.39537239, -0.32055573, -0.86076983],
       [-0.2014172 ,  0.17286295, -0.96413148],
       [-0.20960156,  0.16294422, -0.96411429],
       [ 0.38765389, -0.32985375, -0.86076766],
       [ 0.39537239, -0.32055573, -0.86076983]]), array([ 0.1009035 , -0.08560845, -0.99120617]))",ch2_ohr_ncp_20220128T0018149733_d_img_d18.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20220128/ch2_ohr_ncp_20220128T0018149733_b_brw_d18.png,"(array([212.889392, 239.887491, 228.93109 , 208.023841, 212.889392]), array([-88.772235, -89.522128, -89.585552, -88.795326, -88.772235]))","SingleSphericalPolygon(array([[-0.01799261, -0.01163521, -0.99977042],
       [-0.00418435, -0.00721475, -0.99996522],
       [-0.00475211, -0.00545342, -0.99997384],
       [-0.01855896, -0.00987788, -0.99977897],
       [-0.01799261, -0.01163521, -0.99977042]]), array([-0.01137266, -0.00854455, -0.99989882]))","(array([239.887491  , 228.93109   , 224.40066875, 239.46483183,
       239.887491  ]), array([-89.522128  , -89.585552  , -89.52156026, -89.51818592,
       -89.522128  ]))","[SingleSphericalPolygon(array([[-0.00418435, -0.00721475, -0.99996522],
       [-0.00475211, -0.00545342, -0.99997384],
       [-0.00596596, -0.00584243, -0.99996514],
       [-0.00427241, -0.00724294, -0.99996464],
       [-0.00418435, -0.00721475, -0.99996522]]), array([-0.00507516, -0.00652859, -0.99996581]))]"
73,ch2_tmc_ncn_20211224T1948033997_b_brw_d18.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2021/dir_2021/20211224/ch2_tmc_ncn_20211224T1948033997_b_brw_d18.png,"(array([303.943151, 124.636935, 127.27878 , 302.641246, 303.943151]), array([-59.547704, -74.482818, -74.459911, -59.537502, -59.547704]))","SingleSphericalPolygon(array([[ 0.28299356, -0.42045448, -0.86205143],
       [-0.15205565,  0.22011351, -0.96355027],
       [-0.16227296,  0.21317744, -0.96344323],
       [ 0.27345033, -0.42690496, -0.86196118],
       [ 0.28299356, -0.42045448, -0.86205143]]), array([ 0.06556674, -0.11257797, -0.99147728]))",ch2_ohr_ncp_20230314T2248163763_d_img_d32.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20230314/ch2_ohr_ncp_20230314T2248163763_b_brw_d32.png,"(array([273.106798, 305.659389, 307.654321, 272.914801, 273.106798]), array([-88.690804, -88.433594, -88.520899, -88.792505, -88.690804]))","SingleSphericalPolygon(array([[ 0.00123829, -0.02281421, -0.99973896],
       [ 0.01593567, -0.02221004, -0.99962631],
       [ 0.01576864, -0.02043589, -0.99966681],
       [ 0.00107159, -0.02104594, -0.99977794],
       [ 0.00123829, -0.02281421, -0.99973896]]), array([ 0.0085037 , -0.02162564, -0.99972997]))","(array([299.04387283, 298.58801349, 272.914801  , 273.106798  ,
       299.04387283]), array([-88.53473961, -88.65411489, -88.792505  , -88.690804  ,
       -88.53473961]))","[SingleSphericalPolygon(array([[ 0.01241411, -0.02235525, -0.99967301],
       [ 0.01123918, -0.02062439, -0.99972412],
       [ 0.00107159, -0.02104594, -0.99977794],
       [ 0.00123829, -0.02281421, -0.99973896],
       [ 0.01241411, -0.02235525, -0.99967301]]), array([ 0.00623882, -0.02171958, -0.99974464]))]"
74,ch2_tmc_ncn_20211224T1948033997_b_brw_d18.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2021/dir_2021/20211224/ch2_tmc_ncn_20211224T1948033997_b_brw_d18.png,"(array([303.943151, 124.636935, 127.27878 , 302.641246, 303.943151]), array([-59.547704, -74.482818, -74.459911, -59.537502, -59.547704]))","SingleSphericalPolygon(array([[ 0.28299356, -0.42045448, -0.86205143],
       [-0.15205565,  0.22011351, -0.96355027],
       [-0.16227296,  0.21317744, -0.96344323],
       [ 0.27345033, -0.42690496, -0.86196118],
       [ 0.28299356, -0.42045448, -0.86205143]]), array([ 0.06556674, -0.11257797, -0.99147728]))",ch2_ohr_ncp_20220129T0150171705_d_img_d18.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20220129/ch2_ohr_ncp_20220129T0150171705_b_brw_d18.png,"(array([191.771039, 219.7999  , 196.58624 , 186.258058, 191.771039]), array([-88.954023, -89.750728, -89.793474, -88.963442, -88.954023]))","SingleSphericalPolygon(array([[-0.01787084, -0.00372399, -0.99983337],
       [-0.0033425 , -0.00278486, -0.99999054],
       [-0.00345457, -0.00102895, -0.9999935 ],
       [-0.01798256, -0.00197197, -0.99983636],
       [-0.01787084, -0.00372399, -0.99983337]]), array([-0.01066299, -0.00237653, -0.99994032]))","(array([196.58624   , 186.38068504, 192.68543642, 219.7999    ,
       196.58624   ]), array([-89.793474  , -89.0110732 , -89.05970212, -89.750728  ,
       -89.793474  ]))","[SingleSphericalPolygon(array([[-0.00345457, -0.00102895, -0.9999935 ],
       [-0.01715226, -0.00191808, -0.99985105],
       [-0.01600998, -0.00360373, -0.99986534],
       [-0.0033425 , -0.00278486, -0.99999054],
       [-0.00345457, -0.00102895, -0.9999935 ]]), array([-0.01024763, -0.00235152, -0.99994473]))]"
75,ch2_tmc_ncn_20211224T1948033997_b_brw_d18.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2021/dir_2021/20211224/ch2_tmc_ncn_20211224T1948033997_b_brw_d18.png,"(array([303.943151, 124.636935, 127.27878 , 302.641246, 303.943151]), array([-59.547704, -74.482818, -74.459911, -59.537502, -59.547704]))","SingleSphericalPolygon(array([[ 0.28299356, -0.42045448, -0.86205143],
       [-0.15205565,  0.22011351, -0.96355027],
       [-0.16227296,  0.21317744, -0.96344323],
       [ 0.27345033, -0.42690496, -0.86196118],
       [ 0.28299356, -0.42045448, -0.86205143]]), array([ 0.06556674, -0.11257797, -0.99147728]))",ch2_ohr_ncp_20220128T0018149733_d_img_d18.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20220128/ch2_ohr_ncp_20220128T0018149733_b_brw_d18.png,"(array([212.889392, 239.887491, 228.93109 , 208.023841, 212.889392]), array([-88.772235, -89.522128, -89.585552, -88.795326, -88.772235]))","SingleSphericalPolygon(array([[-0.01799261, -0.01163521, -0.99977042],
       [-0.00418435, -0.00721475, -0.99996522],
       [-0.00475211, -0.00545342, -0.99997384],
       [-0.01855896, -0.00987788, -0.99977897],
       [-0.01799261, -0.01163521, -0.99977042]]), array([-0.01137266, -0.00854455, -0.99989882]))","(array([219.15434036, 239.887491  , 228.93109   , 211.94288888,
       219.15434036]), array([-89.12140831, -89.522128  , -89.585552  , -89.12414658,
       -89.12140831]))","[SingleSphericalPolygon(array([[-0.0118905 , -0.00968189, -0.99988243],
       [-0.00418435, -0.00721475, -0.99996522],
       [-0.00475211, -0.00545342, -0.99997384],
       [-0.01297127, -0.00808738, -0.99988316],
       [-0.0118905 , -0.00968189, -0.99988243]]), array([-0.00857789, -0.00765114, -0.99993394]))]"
76,ch2_tmc_nca_20211224T2344291544_b_brw_d18.png,/content/drive/MyDrive/Moon Mapping/DataSet/TMC/browse_calibrated_2021/dir_2021/20211224/ch2_tmc_nca_20211224T2344291544_b_brw_d18.png,"(array([278.410133, 100.8737  , 103.572946, 277.106217, 278.410133]), array([-59.548367, -74.489512, -74.45007 , -59.530364, -59.548367]))","SingleSphericalPolygon(array([[ 0.07412513, -0.50136083, -0.8620573 ],
       [-0.05044637,  0.26261344, -0.96358152],
       [-0.06291339,  0.26059112, -0.9633972 ],
       [ 0.06273064, -0.50318653, -0.86189801],
       [ 0.07412513, -0.50136083, -0.8620573 ]]), array([ 0.00608904, -0.13076083, -0.99139524]))",ch2_ohr_ncp_20220129T0150171705_d_img_d18.xml,/content/drive/MyDrive/Moon Mapping/DataSet/OHRC/files/browse/calibrated/20220129/ch2_ohr_ncp_20220129T0150171705_b_brw_d18.png,"(array([191.771039, 219.7999  , 196.58624 , 186.258058, 191.771039]), array([-88.954023, -89.750728, -89.793474, -88.963442, -88.954023]))","SingleSphericalPolygon(array([[-0.01787084, -0.00372399, -0.99983337],
       [-0.0033425 , -0.00278486, -0.99999054],
       [-0.00345457, -0.00102895, -0.9999935 ],
       [-0.01798256, -0.00197197, -0.99983636],
       [-0.01787084, -0.00372399, -0.99983337]]), array([-0.01066299, -0.00237653, -0.99994032]))","(array([189.39998757, 186.258058  , 191.771039  , 201.68574243,
       189.39998757]), array([-89.53560689, -88.963442  , -88.954023  , -89.52436142,
       -89.53560689]))","[SingleSphericalPolygon(array([[-0.00799627, -0.00132377, -0.99996715],
       [-0.01798256, -0.00197197, -0.99983636],
       [-0.01787084, -0.00372399, -0.99983337],
       [-0.00771383, -0.00306748, -0.99996554],
       [-0.00799627, -0.00132377, -0.99996715]]), array([-0.01293372, -0.00252391, -0.99991317]))]"
